t,theta,omega,thetaHat,x,pulseX,v,actualV,a,actualA,request,jerk,hz,mode,braking
0.47000000000000003,-3.0590175146040686,1.341059107773799,-3.062949324867877,0.015316970545979004,0.015412499980734372,0.26536470514746086,0.26536470514746086,3,3.0000000000000027,3,0,7076.392146111113,swing,false
0.48,-3.044990860066221,1.4627743457866014,-3.0490727371988466,0.018120617597453616,0.018262499977171873,0.2953647051474609,0.2953647051474609,3,3.0000000000000027,3,0,7876.392147111114,swing,false
0.49,-3.0297999773312134,1.5720067991120554,-3.0336495423769585,0.021223127148928225,0.02137499997328125,0.32483970514746097,0.32483970514746097,2.8500000000000005,2.850000000000019,3,-24.99999999999991,8662.392148093617,swing,true
0.5,-3.013632976427883,1.657229634384146,-3.017553123703364,0.024609211700402835,0.024749999969062512,0.3519647051474609,0.3519647051474609,2.6000000000000014,2.599999999999991,3,-24.99999999999991,9385.725482331116,swing,true
0.51,-2.996739959472743,1.7171605055581662,-3.000334489368957,0.028254046251877444,0.028424999964468768,0.376589705147461,0.376589705147461,2.3500000000000023,2.3500000000000187,3,-24.99999999999991,10042.392149818617,swing,true
0.52,-2.9793750432237576,1.751588681376015,-2.982765925896827,0.032132630803352054,0.032324999959593766,0.398714705147461,0.398714705147461,2.100000000000003,2.0999999999999908,3,-24.99999999999991,10632.392150556117,swing,true
0.53,-2.9617935887665343,1.7604761338756558,-2.9644331026166526,0.03621996535482666,0.03641249995448438,0.41833970514746105,0.41833970514746105,1.850000000000004,1.8500000000000183,3,-24.99999999999991,11155.725484543618,swing,true
0.54,-2.9442504758309966,1.743956812110691,-2.946375324029653,0.040491049906301264,0.040687499949140615,0.4354647051474611,0.4354647051474611,1.600000000000005,1.5999999999999903,3,-24.99999999999991,11612.39215178112,swing,true
0.55,-2.926998398201951,1.7023331422473928,-2.9284623041585798,0.044920884457775874,0.045112499943609344,0.45008970514746116,0.45008970514746116,1.3500000000000059,1.3500000000000179,3,-24.99999999999991,12002.392152268621,swing,true
0.56,-2.91028620791587,1.6360697892687894,-2.911205095045069,0.049484469009250485,0.04968749993789058,0.4622147051474612,0.4622147051474612,1.1000000000000068,1.0999999999999899,3,-24.99999999999991,12325.725486006124,swing,true
0.5700000000000001,-2.8943573348018283,1.545784870385095,-2.8945817464565313,0.0541568035607251,0.05437499993203121,0.47183970514746126,0.47183970514746126,0.850000000000007,0.8500000000000174,3,-25.00000000000002,12582.392152993625,swing,true
0.58,-2.879448305304555,1.4322389508889637,-2.879086820105047,0.058912888112199704,0.0591374999260781,0.47896470514746137,0.47896470514746137,0.6000000000000068,0.5999999999999894,3,-25.00000000000002,12772.392153231127,swing,true
0.59,-2.8657873806099974,1.2963222707436974,-2.864603463289061,0.06372772266367431,0.06393749992007812,0.4835897051474614,0.4835897051474614,0.35000000000000653,0.35000000000001696,3,-25.00000000000002,12895.72548671863,swing,true
0.6,-2.8535933291451028,1.1390407379854,-2.8518091107726864,0.06857630721514892,0.0688124999139844,0.4857147051474615,0.4857147051474615,0.10000000000000647,0.09999999999998899,3,-24.999999999999993,12952.39215345613,swing,true
0.61,-2.8430743428635523,0.9615012790333272,-2.8405997698179277,0.07343364176662351,0.07364999990793755,0.48533970514746155,0.48533970514746155,-0.14999999999999353,-0.14999999999998348,3,-24.999999999999993,12942.392153443632,swing,true
0.62,-2.834427100704338,0.7648971549879657,-2.83129174919442,0.07827472631809812,0.0784874999018907,0.48246470514746165,0.48246470514746165,-0.39999999999999364,-0.40000000000001146,3,-25.00000000000002,12865.725486681134,swing,true
0.63,-2.8278359765658974,0.5504938382943959,-2.8240663539646835,0.08307456086957274,0.08328749989589072,0.4770897051474617,0.4770897051474617,-0.6499999999999938,-0.6499999999999839,2.614701545629642,-25.00000000000002,12722.392153168636,swing,true
0.64,-2.823472383396019,0.3196159992401821,-2.819087261658305,0.08780814542104738,0.08801249988998448,0.4692147051474618,0.4692147051474618,-0.899999999999994,-0.9000000000000119,1.9943548378711582,-25.00000000000002,12512.392152906139,swing,true
0.65,-2.8214942398350122,0.07363608163680622,-2.816449631611392,0.09245047997252198,0.09266249988417198,0.4588397051474618,0.4588397051474618,-1.1499999999999937,-1.1499999999999844,1.1927456269255974,-24.99999999999991,12235.72548589364,swing,true
0.66,-2.8220455414900956,-0.18603514249349473,-2.81597936551651,0.0969765645239966,0.09716249987854697,0.4459647051474619,0.4459647051474619,-1.3999999999999928,-1.4000000000000123,0.19103437278876031,-24.99999999999991,11892.392152131142,swing,true
0.67,-2.8252560155269344,-0.45795575240269554,-2.8189308347006032,0.1013613990754712,0.1015499998730626,0.4305897051474619,0.4305897051474619,-1.649999999999992,-1.6499999999999848,-1.203516609740544,-24.99999999999991,11482.392151618642,swing,true
0.68,-2.8312408349463416,-0.7406574164307687,-2.8245717281767777,0.10557998362694582,0.10574999986781264,0.41271470514746206,0.41271470514746206,-1.899999999999991,-1.9000000000000128,-2.8433540300396247,-24.99999999999991,11005.725484356146,swing,true
0.6900000000000001,-2.8401003677262464,-1.0326476266291917,-2.8331033530885974,0.10960731817842044,0.10979999986275019,0.3923397051474621,0.3923397051474621,-2.14999999999999,-2.1499999999999853,-3,-24.99999999999991,10462.392150343647,swing,true
0.7000000000000001,-2.851919935965717,-1.3324094827770545,-2.8441289284144218,0.11341840272989506,0.11358749985801582,0.36946470514746227,0.36946470514746227,-2.3999999999999893,-2.4000000000000132,-3,-24.99999999999991,9852.392149581152,swing,true
0.71,-2.866769561253718,-1.638399189777505,-2.858890223201665,0.11698823728136969,0.11714999985356267,0.3440897051474623,0.3440897051474623,-2.6499999999999884,-2.6499999999999857,-3,-24.99999999999991,9175.725482068652,swing,true
0.72,-2.884703674664938,-1.949041539585735,-2.8764042818565874,0.12029182183284431,0.12041249984948452,0.3162147051474625,0.3162147051474625,-2.8999999999999875,-2.9000000000000137,-3,-24.99999999999991,8432.392147806158,swing,true
0.73,-2.9057607730112,-2.2627237508236067,-2.897155009453591,0.12330415638431895,0.12341249984573453,0.28583970514746254,0.28583970514746254,-3.1499999999999866,-3.149999999999986,-3,-24.99999999999991,7622.392146793658,swing,true
0.74,-2.929963007194383,-2.577788135378498,-2.920720690380565,0.12600024093579357,0.12611249984235953,0.25296470514746283,0.25296470514746283,-3.3999999999999857,-3.3999999999999586,-3,-24.99999999999991,6745.725479031166,swing,true
0.75,-2.957315693652742,-2.892524150615504,-2.947638439677144,0.12835507548726818,0.1284374998394533,0.21758970514746298,0.21758970514746298,-3.649999999999985,-3.6499999999999866,-3,-24.99999999999991,5802.39214451867,swing,true
0.76,-2.987806745891036,-3.205160476685745,-2.978598655798952,0.1303436600387428,0.13042499983696884,0.17971470514746313,0.17971470514746313,-3.899999999999984,-3.8999999999999866,-3,-24.99999999999991,4792.392143256174,swing,true
0.77,-3.021406029838595,-3.5138578279895634,-3.0118372360810106,0.13194099459021744,0.13199999983500002,0.1393397051474633,0.1393397051474633,-4.149999999999985,-4.149999999999987,-3,-25.000000000000355,3715.7254752436784,swing,true
0.78,-3.0580646541554377,-3.816703261915654,-3.0484626040246496,0.1331220791416921,0.13316249983354692,0.09646470514746344,0.09646470514746344,-4.399999999999989,-4.399999999999987,-3,-25.000000000000355,2572.392140481182,swing,true
0.79,-3.097714214422147,-4.111706780732092,-3.0880996873645516,0.13386191369316675,0.13387499983265636,0.051089705147463534,0.051089705147463534,-4.649999999999992,-4.649999999999994,-3,-25.000000000000355,1362.3921389686845,swing,true
0.8,-3.1402660181561948,-4.396801026729632,-3.1301667127243085,0.13413549824464133,0.13409999983237506,0.00321470514746359,0.00321470514746359,-4.899999999999996,-4.899999999999996,-3,-25.000000000000355,85.7254707061859,swing,true
0.81,3.0976178964265375,-4.65630223185118,3.107315795000723,0.13392495779611602,0.1338374998327032,-0.044910294852536364,-0.044910294852536364,-4.699999999999993,-4.699999999999996,-3,25.000000000000355,1197.607864231313,swing,false
0.8200000000000001,3.049940533000219,-4.871703874710082,3.0596152390520066,0.1332456673475906,0.1331624998335469,-0.09053529485253628,-0.09053529485253628,-4.4499999999999895,-4.449999999999996,-3,25.000000000000355,2414.274532418811,swing,false
0.8300000000000001,3.0003363151575306,-5.041445421062621,3.0092022684727078,0.13212262689906523,0.131999999835,-0.13366029485253614,-0.13366029485253614,-4.199999999999986,-4.1999999999999815,-3,25.000000000000355,3564.2745338563072,swing,false
0.84,2.9492679595161464,-5.164376439156407,2.957472152160767,0.13058083645053992,0.1304249998369688,-0.17428529485253597,-0.17428529485253597,-3.9499999999999837,-3.949999999999981,-3,24.99999999999991,4647.607868543802,swing,false
0.85,2.8972074302832294,-5.239804714850888,2.9047891763605334,0.12864529600201455,0.12847499983940638,-0.21241029485253582,-0.21241029485253582,-3.6999999999999846,-3.699999999999981,-3,24.99999999999991,5664.274536481299,swing,false
0.86,2.8446311773517983,-5.267529457904277,2.8510716148878066,0.12634100555348918,0.12614999984231262,-0.24803529485253567,-0.24803529485253567,-3.4499999999999855,-3.4499999999999806,-3,24.99999999999991,6614.274537668794,swing,false
0.87,2.792015128451074,-5.247856941309783,2.7975259255362346,0.12369296510496382,0.12348749984564075,-0.2811602948525354,-0.2811602948525354,-3.1999999999999864,-3.1999999999999806,-3,24.99999999999991,7497.607872106288,swing,false
0.88,2.739829271297088,-5.182014181912245,2.7440233100304634,0.12072611215643847,0.12052499984934387,-0.31186029485253536,-0.31186029485253536,-3,-3.0000000000000027,-3,0,8316.274539796286,swing,false
0.89,2.6884898038376375,-5.080697279906277,2.6914104322670105,0.11745750920791312,0.1172249998534689,-0.3418602948525354,-0.3418602948525354,-3,-3.0000000000000027,-3,0,9116.274540796287,swing,false
0.9,2.6383172823521592,-4.948732256677524,2.639991489676615,0.11388891396619122,0.11366249985792205,-0.37184488124560894,-0.37184488124560894,-2.9845863930735117,-2.9845863930735295,-3,15.413606926488299,9915.863512277734,swing,false
0.91,2.589641269571789,-4.779593825456429,2.5901715554256226,0.11002602780589851,0.10976249986279703,-0.4003216542425922,-0.4003216542425922,-2.7356749236468856,-2.7356749236469025,-3,24.88680072240257,10675.244126479847,swing,false
0.92,2.542859638656191,-4.570259074515153,2.5427032563791516,0.10589081758311075,0.10563749986795323,-0.4263098657527364,-0.4263098657527364,-2.486866846528616,-2.4868668465286015,-3,24.875587458119686,11368.263100949966,swing,false
0.93,2.498361793745234,-4.32328172902965,2.496992238821489,0.10150816335385385,0.10121249987348449,-0.44981066372856315,-0.44981066372856315,-2.238183820326616,-2.238183820326589,-3,24.861915973951376,11994.951047755374,swing,false
0.9400000000000001,2.456510469143393,-4.04142947554501,2.4542408077872624,0.09690293247913617,0.09659999987925012,-0.4708254519594345,-0.4708254519594345,-1.9896550962486637,-1.9896550962486548,-3,24.844880629149912,12555.345401279103,swing,false
0.9500000000000001,2.4176399665014126,-3.7276087594572362,2.414043326887489,0.09209997661913327,0.0917999998852501,-0.4893559863263766,-0.4893559863263766,-1.7413215336867487,-1.7413215336867238,-3,24.82306978305426,13049.492985015244,swing,false
0.96,2.3820551329421566,-3.3847924195218657,2.3773677164502596,0.0871241275143703,0.08681249989148447,-0.5054045263215597,-0.5054045263215597,-1.493242674156487,-1.4932426741565141,-3,24.794155973084873,13477.454052088411,swing,false
0.97,2.3500310339915638,-3.0159536236901796,2.3441970982171156,0.08200019079722112,0.08167499989790637,-0.5189740882399515,-0.5189740882399515,-1.2455101717779857,-1.245510171777986,-3,24.75401200085603,13839.309037031177,swing,false
0.98,2.321813243173875,-2.6240090557502915,2.315091645825227,0.07675293637402626,0.07642499990446891,-0.5300689028647594,-0.5300689028647594,-0.9982759421933566,-0.9982759421933718,-3,24.69456269507908,14135.170760729214,swing,false
0.99,2.2976186421575906,-2.2117740996672253,2.2902074526418796,0.0714070822432656,0.0710999999111252,-0.5386953378887837,-0.5386953378887837,-0.7518198624410096,-0.7518198624409944,-3,24.597614618123597,14365.209028324076,swing,false
1,2.277636593848054,-1.781934019288535,2.2692651697537856,0.06598726389635508,0.0656624999179221,-0.5448640850666517,-0.5448640850666517,-0.5067501817142381,-0.5067501817141995,-3,24.411992911481217,14529.70895327285,swing,false
1.01,2.2620302791522513,-1.3370442075825888,2.2525960674702796,0.06051796406711441,0.06018749992476585,-0.548597011323818,-0.548597011323818,-0.26485738390518754,-0.26485738390513713,-3,23.9198710931236,14629.253653588381,swing,false
1.02,2.2509375614509097,-0.8796771392103219,2.2410501550480717,0.055023264222480044,0.05467499993165647,-0.54996997721383,-0.54996997721383,-0.0387445390797287,-0.038744539079704765,-3,19.893044964027315,14665.8660773678,swing,false
1.03,2.244459494526496,-0.4157525101724121,2.2335895690764973,0.04952328936588286,0.04919999993850021,-0.55,-0.55,0,0,-3,0,14666.666685000002,swing,false
1.04,2.242621504436436,0.047956486792947096,2.2313002710989935,0.04402328936588284,0.043687499945390826,-0.55,-0.55,0,0,-3,0,14666.666685000002,swing,false
1.05,2.2454118292138086,0.5096273452462108,2.2336666926290527,0.03852328936588282,0.03817499995228144,-0.55,-0.55,0,0,-3,0,14666.666685000002,swing,false
1.06,2.2528016010956837,0.9675627385870798,2.240580905515403,0.0330232893658828,0.03269999995912518,-0.55,-0.55,0,0,-2.397565040525658,0,14666.666685000002,swing,false
1.07,2.264744939886487,1.4200538006914027,2.252562582849528,0.027523289365882806,0.02718749996601581,-0.55,-0.55,0,0,-0.6528559569371899,0,14666.666685000002,swing,false
1.08,2.2811855551281885,1.8680950643851508,2.268496340506777,0.022025039365882813,0.021712499972859563,-0.5492999999999999,-0.5492999999999999,0.175,0.17500000000003624,1.1209845516735668,24.999999999999993,14648.000018309998,swing,false
1.09,2.302110040348904,2.316830619067716,2.289477335065842,0.016545601865882813,0.01619999997975019,-0.546175,-0.546175,0.4250000000000001,0.4250000000000087,2.7931565108228873,25.00000000000002,14564.6666848725,swing,false
1.1,2.3275208862927967,2.7651315453988916,2.314720119874349,0.011109914365882814,0.01079999998650019,-0.54055,-0.54055,0.6750000000000003,0.6749999999999812,3,25.00000000000002,14414.666684685,swing,false
1.11,2.3574066816522037,3.2115829146610753,2.3445917361028443,0.005742976865882815,0.005437499993203313,-0.532425,-0.532425,0.9250000000000005,0.9249999999999536,3,25.00000000000002,14198.000017747501,swing,false
1.12,2.3917417599064263,3.6547435917301083,2.378339966619588,0.00046978936588281534,0.00014999999981268734,-0.5217999999999999,-0.5217999999999999,1.1749999999999998,1.1750000000000371,3,24.99999999999991,13914.66668406,swing,false
1.1300000000000001,2.4304857870922616,4.09311630559778,2.4169061251465505,-0.004684648134117184,-0.004987499993765437,-0.508675,-0.508675,1.424999999999999,1.4250000000000096,3,24.99999999999991,13564.666683622501,swing,false
1.1400000000000001,2.4735830550003435,4.525118833068117,2.4599395678454847,-0.009695335634117185,-0.010012499987484186,-0.4930500000000001,-0.4930500000000001,1.674999999999998,1.674999999999982,3,24.99999999999991,13148.000016435004,swing,false
1.1500000000000001,2.5209614961424553,4.949057353223811,2.507391983219232,-0.014537273134117188,-0.014812499981484182,-0.4749250000000001,-0.4749250000000001,1.9249999999999972,1.92500000000001,3,24.99999999999991,12664.666682497504,swing,false
1.16,2.5725314478801056,5.363103125708977,2.558731260291588,-0.01918546063411719,-0.019462499975671687,-0.45430000000000015,-0.45430000000000015,2.1749999999999963,2.1749999999999825,3,24.99999999999991,12114.666681810004,swing,false
1.17,2.6281842051269417,5.765273743039555,2.6141804952558707,-0.023614898134117192,-0.023887499970140443,-0.4311750000000002,-0.4311750000000002,2.4249999999999954,2.4250000000000105,3,24.99999999999991,11498.000014372506,swing,false
1.18,2.6877904139605646,6.153420286411316,2.6738352782271995,-0.0278005856341172,-0.028049999964937313,-0.40555000000000024,-0.40555000000000024,2.6749999999999945,2.674999999999983,3,24.99999999999991,10814.666680185008,swing,false
1.19,2.7511983720044806,6.525221751184676,2.7373256029134367,-0.0317175231341172,-0.03194999996006231,-0.37742500000000034,-0.37742500000000034,2.9249999999999936,2.925000000000011,3,24.99999999999991,10064.66667924751,swing,false
1.2,2.8182224034770513,6.874212968278212,2.8045056923045744,-0.0353424606341172,-0.03558749995551544,-0.3475000000000003,-0.3475000000000003,3,3.0000000000000027,3,0,9266.666678250009,swing,false
1.21,2.8885631559325975,7.187679767146462,2.8750463025398987,-0.038667460634117204,-0.03888749995139046,-0.3175000000000003,-0.3175000000000003,3,3.0000000000000027,3,0,8466.666677250008,swing,false
1.22,2.961845673906364,7.46205607412012,2.9489562988197062,-0.041692460634117204,-0.04188749994764048,-0.28750000000000026,-0.28750000000000026,3,3.0000000000000027,3,0,7666.666676250007,swing,false
1.23,3.0376641516992438,7.694404986321855,3.025263756934926,-0.04441746063411721,-0.044587499944265474,-0.25750000000000023,-0.25750000000000023,3,3.0000000000000027,3,0,6866.666675250007,swing,false
1.24,3.115584878038475,7.882098766571824,3.1040614324055165,-0.04684246063411721,-0.04702499994121858,-0.2275000000000002,-0.2275000000000002,3,3.0000000000000027,3,0,6066.666674250006,swing,false
1.25,-3.0880354938474954,8.0229148928922,-3.098811992559076,-0.04896746063411721,-0.04912499993859357,-0.19750000000000018,-0.19750000000000018,3,3.0000000000000027,3,0,5266.666673250005,swing,false
1.26,-3.0073042221138095,8.11512261861152,-3.0171015582347467,-0.050792460634117215,-0.05092499993634358,-0.16750000000000015,-0.16750000000000015,3,3.0000000000000027,3,0,4466.666672250004,swing,false
1.27,-2.925899030674833,8.157554136840712,-2.934439690739566,-0.05231746063411722,-0.05242499993446859,-0.13750000000000012,-0.13750000000000012,3,3.0000000000000027,3,0,3666.6666712500037,swing,false
1.28,-2.844320978906437,8.149655236101088,-2.851527459891185,-0.05354246063411722,-0.05366249993292174,-0.1075000000000001,-0.1075000000000001,3,3.0000000000000027,3,0,2866.666670250003,swing,false
1.29,-2.7630734796080816,8.09151168265319,-2.76912864482078,-0.05446746063411722,-0.05456249993179674,-0.07750000000000007,-0.07750000000000007,3,3.0000000000000027,3,0,2066.666669250002,swing,false
1.3,-2.6826558764217285,7.983849344011725,-2.6874209148366393,-0.05509246063411722,-0.055162499931046716,-0.04750000000000004,-0.04750000000000004,3,3.0000000000000027,3,0,1266.6666682500013,swing,false
1.31,-2.6035571520545595,7.828008080368421,-2.60685183180625,-0.05541746063411722,-0.05549999993062483,-0.017500000000000033,-0.017500000000000033,3,2.999999999999999,3,0,466.6666672500009,swing,false
1.32,-2.526250021057613,7.6258914393002595,-2.5284024742985904,-0.05544246063411722,-0.05549999993062483,0.012499999999999966,0.012499999999999966,3,3.000000000000001,3,0,333.3333337499991,swing,false
1.33,-2.451185631424674,7.379895957855428,-2.452083123276297,-0.05516746063411722,-0.05523749993095296,0.04249999999999997,0.04249999999999997,3,3.0000000000000027,3,0,1133.3333347499993,swing,false
1.34,-2.3787890541411003,7.092825209456814,-2.3781841415571434,-0.05459246063411722,-0.054637499931702985,0.0725,0.0725,3,3.0000000000000027,3,0,1933.33333575,swing,false
1.35,-2.309455684071152,6.767794507467019,-2.307412897160886,-0.053717460634117226,-0.05373749993282799,0.10250000000000002,0.10250000000000002,3,3.0000000000000027,3,0,2733.333336750001,swing,false
1.36,-2.2435486150720285,6.40813235589923,-2.240393652603807,-0.05254246063411722,-0.052574999934281094,0.13250000000000003,0.13250000000000003,3,3.0000000000000027,3,0,3533.333337750001,swing,false
1.37,-2.1813969927504995,6.017284367516529,-2.177153690361872,-0.05106746063411722,-0.05107499993615608,0.16250000000000006,0.16250000000000006,3,3.0000000000000027,3,0,4333.3333387500015,swing,false
1.3800000000000001,-2.123295294804868,5.598724562772942,-2.1181338841642923,-0.04929246063411722,-0.049274999938406075,0.1925000000000001,0.1925000000000001,3,3.0000000000000027,3,0,5133.333339750003,swing,false
1.3900000000000001,-2.0695034450538023,5.155877870127594,-2.063266145441019,-0.04721746063411722,-0.04717499994103108,0.22250000000000011,0.22250000000000011,3,3.0000000000000027,3,0,5933.333340750003,swing,false
1.4000000000000001,-2.020247635105327,4.6920564284154285,-2.0125715223210108,-0.04484246063411722,-0.04481249994398422,0.2525000000000001,0.2525000000000001,3,2.9999999999999747,3,0,6733.3333417500035,swing,false
1.41,-1.9757217076963667,4.210411088202868,-1.9673819041568241,-0.042167460634117214,-0.04211249994735924,0.28250000000000014,0.28250000000000014,3,3.0000000000000027,3,0,7533.333342750004,swing,false
1.42,-1.9360889472926066,3.7138984314198944,-1.926868090207585,-0.03919246063411721,-0.039112499951109214,0.31250000000000017,0.31250000000000017,3,3.0000000000000027,3,0,8333.333343750004,swing,false
1.43,-1.901484124936488,3.20526274658916,-1.8914582989322668,-0.03591746063411721,-0.035812499955234195,0.3425000000000002,0.3425000000000002,3,3.0000000000000027,3,0,9133.333344750006,swing,false
1.44,-1.8720156720885763,2.686994482767992,-1.8612799916123137,-0.032342471000218385,-0.03224999995968731,0.3724792677976507,0.3724792677976507,2.979267797650534,2.979267797650509,3,-20.732202349465823,9932.780487019996,swing,false
1.45,-1.8477781471747903,2.1588141348305645,-1.836146315957606,-0.028473506866843197,-0.028349999964562313,0.40090286566859357,0.40090286566859357,2.730358349479116,2.7303583494791006,3,-24.88658229088525,10690.743097859258,swing,false
1.46,-1.82886905021407,1.621743305736003,-1.8167793536852537,-0.024332750313923793,-0.024187499969765443,0.4268379243857386,0.4268379243857386,2.4815526955342038,2.481552695534184,3,-24.875323677555183,11382.344664514294,swing,false
1.47,-1.8153648690741309,1.0782032491333655,-1.8028117266680759,-0.019945081151728876,-0.019799999975249814,0.45028559660966155,0.45028559660966155,2.232872627248793,2.2328726272488053,2.6681724383449237,-24.861591139050176,12007.615924600495,swing,false
1.48,-1.8073197023537586,0.5302553602755502,-1.7942493733390517,-0.015335366440670808,-0.015187499981015434,0.47124729249992603,0.47124729249992603,1.9843475942998752,1.9843475942998845,2.122359356527804,-24.844470864303414,12566.594482372939,swing,false
1.49,-1.8047687096797833,-0.020370563174080453,-1.79148766986551,-0.010528465126165731,-0.010349999987062312,0.4897212159613007,0.4897212159613007,1.7349896835240757,1.7349896835240908,1.5615562943077295,-24.99999999999991,13059.232441958726,swing,false
1.5,-1.8077313086684073,-0.5722446625027886,-1.794023357169304,-0.005549315982376523,-0.005362499993296689,0.5056961127965415,0.5056961127965415,1.4849896835240766,1.4849896835240628,0.9853452960797826,-24.99999999999991,13485.229691430977,swing,false
1.51,-1.8162137940819794,-1.1241648142121605,-1.8017691137111527,-0.00042291787023490354,-0.00026249999967168925,0.5191710096317823,0.5191710096317823,1.2349896835240775,1.2349896835240903,0.37141782692378184,-24.99999999999991,13844.56027415323,swing,false
1.52,-1.8302114386527715,-1.6751214663369716,-1.8154719581518786,0.0048257292102591234,0.005024999993718936,0.5301459064670231,0.5301459064670231,0.9849896835240782,0.9849896835241179,-0.31920551890917154,-25.00000000000002,14137.22419012548,swing,false
1.53,-1.8497101784038248,-2.224248255586327,-1.834508586089514,0.01017162525910556,0.010349999987062687,0.5386208033022638,0.5386208033022638,0.734989683524078,0.7349896835240344,-1.0999292658751847,-25.00000000000002,14363.22143934773,swing,false
1.54,-1.8746877859165665,-2.770770171179042,-1.8594770250556818,0.015589770276304399,0.015787499980265813,0.5445957001375046,0.5445957001375046,0.4849896835240778,0.4849896835240619,-1.9978438721594738,-25.00000000000002,14522.55202181998,swing,false
1.55,-1.9051145229258537,-3.313951359892135,-1.8898933296170812,0.021055164261855653,0.02126249997342206,0.5480705969727454,0.5480705969727454,0.2349896835240776,0.23498968352408944,-2.9708683973337426,-24.999999999999993,14615.21593754223,swing,false
1.56,-1.9409532715231637,-3.8530431266348537,-1.9251985835978969,0.02654280721575931,0.026737499966578305,0.5490454938079862,0.5490454938079862,-0.01501031647592238,-0.015010316475883023,-3,-25,14641.213186514482,swing,false
1.57,-1.9821591483785639,-4.387232619291809,-1.9662301865032599,0.03202769913801538,0.032212499959734554,0.5475203906432269,0.5475203906432269,-0.2650103164759224,-0.2650103164759665,-3,-25.00000000000002,14600.54376873673,swing,false
1.58,-2.0286786113769977,-4.915592722829914,-2.012409911471161,0.03748484002862385,0.037687499952890814,0.5434952874784676,0.5434952874784676,-0.5150103164759225,-0.515010316475939,-3,-24.999999999999964,14493.207684208981,swing,false
1.59,-2.0804480739065614,-5.437033821864603,-2.063840475232322,0.042889229887584736,0.04308749994614083,0.5369701843137085,0.5369701843137085,-0.7650103164759228,-0.7650103164759114,-3,-25.00000000000002,14319.204932931232,swing,false
1.6,-2.137392049677112,-5.950258314499353,-2.1207932960804805,0.04821586871489803,0.04841249993948459,0.5279450811489492,0.5279450811489492,-1.015010316475923,-1.015010316475884,-3,-25.00000000000002,14078.535514903482,swing,false
1.61,-2.199420861213923,-6.453719058765056,-2.1823693843077416,0.05343975651056372,0.053624999932968986,0.51641997798419,0.51641997798419,-1.265010316475922,-1.2650103164759674,-3,-24.99999999999991,13771.199430125735,swing,false
1.62,-2.2664279587070997,-6.945583283817856,-2.2494997410465767,0.05853589327458182,0.058687499926640886,0.5023948748194308,0.5023948748194308,-1.5150103164759212,-1.5150103164759399,-3,-24.99999999999991,13397.196678597984,swing,false
1.6300000000000001,-2.3382869130708004,-7.4237038682106755,-2.3215549128968567,0.06347927900695234,0.06363749992045341,0.4858697716546716,0.4858697716546716,-1.7650103164759203,-1.7650103164759123,-3,-24.99999999999991,12956.527260320236,swing,false
1.6400000000000001,-2.414848167854091,-7.8856002315837594,-2.398115104938524,0.06824491370767526,0.0683999999145003,0.46684466848991246,0.46684466848991246,-2.0150103164759194,-2.0150103164759403,-3,-24.99999999999991,12449.191175292488,swing,false
1.6500000000000001,-2.4959356585033414,-8.32845134530395,-2.4793543509061093,0.07280779737675057,0.0729374999088284,0.4453195653251532,0.4453195653251532,-2.2650103164759186,-2.2650103164759128,-3,-24.99999999999991,11875.188423514739,swing,false
1.6600000000000001,-2.581343433212083,-8.749103471450251,-2.564656147075593,0.07714293001417831,0.07728749990339091,0.4212944621603941,0.4212944621603941,-2.5150103164759177,-2.5150103164759408,-3,-24.99999999999991,11234.519004986993,swing,false
1.67,-2.670832435271245,-9.14409511087624,-2.654337427307616,0.08122531161995845,0.08133749989832846,0.39476935899563487,0.39476935899563487,-2.7650103164759168,-2.765010316475913,-3,-24.99999999999991,10527.182919709243,swing,false
1.68,-2.764127587771674,-9.50961721089488,-2.748131692260025,0.08502994969924924,0.0851249998935941,0.36575926614735177,0.36575926614735177,-3,-3.0000000000000027,-3,-9.989683524084025,9753.580442788023,swing,false
1.69,-2.8608831389964653,-9.833190650307426,-2.845445259123594,0.08853754236072275,0.08861249988923468,0.33575926614735174,0.33575926614735174,-3,-3.0000000000000027,-3,0,8953.580441788023,swing,false
1.7,-2.9606175424954224,-10.104622757536646,-2.9460202493537007,0.09174513502219628,0.0917999998852503,0.3057592661473517,0.3057592661473517,-3,-3.0000000000000027,-3,0,8153.580440788021,swing,false
1.71,-3.0627873455015466,-10.319603017828992,-3.0487414014614616,0.0946527276836698,0.09472499988159407,0.2757592661473517,0.2757592661473517,-3,-3.0000000000000027,-3,0,7353.580439788021,swing,false
1.72,3.116376074614251,-10.474500860446415,3.1291434377220657,0.09726032034514331,0.09731249987835967,0.24575926614735166,0.24575926614735166,-3,-3.0000000000000027,-3,0,6553.58043878802,swing,false
1.73,3.011117579787198,-10.566541533207845,3.022738023397433,0.09956791300661683,0.09959999987550035,0.21575926614735164,0.21575926614735164,-3,-3.0000000000000027,-3,0,5753.5804377880195,swing,false
1.74,2.905260815619032,-10.593947303096346,2.9156316599610563,0.10157550566809034,0.10158749987301599,0.1857592661473516,0.1857592661473516,-3,-3.0000000000000027,-3,0,4953.580436788019,swing,false
1.75,2.7994564983751182,-10.556031571296472,2.808406814576839,0.10328309832956385,0.10327499987090659,0.15575926614735158,0.15575926614735158,-3,-3.0000000000000027,-3,0,4153.580435788018,swing,false
